scene 	 instruction 	 expected_object 	 expected_affordance 	 actual_object 	 actual_affordance 	 success
FloorPlan308	turn right and cross the room to the trashcan and turn left and head to the safe	go	safe	go	garbagecan	False
FloorPlan308	put the cd in the safe	put	safe	put	safe	True
FloorPlan308	turn around and head to the trashcan then turn right and cross the room to the chair	go	desk	go	garbagecan	False
FloorPlan308	face the desk and pick up the cd	pick	cd	pick	cd	True
FloorPlan308	turn right and cross the room to the trashcan then turn left and head to the safe	go	safe	go	garbagecan	False
FloorPlan308	put the cd in the safe	put	safe	put	safe	True
FloorPlan308	turn around so you are next to the wall and facing the blue chair	go	desk	go	shelf	False
FloorPlan308	pick up the cd off of the desk	pick	cd	pick	cd	True
FloorPlan308	maneuver your way to the left of the bed so you are facing the wall to the left of the floor safe	go	safe	go	bed	False
FloorPlan308	open the safe and put the cd inside it before closing it again	put	safe	put	safe	True
FloorPlan308	turn back towards the desk but this time stand to the right of where you stood last time	go	desk	go	drawer	False
FloorPlan308	pick up another cd off of the desk	pick	cd	pick	cd	True
FloorPlan308	head back to the safe	go	safe	go	safe	True
FloorPlan308	open the safe and put the other cd inside it before closing it again	put	safe	put	safe	True
FloorPlan308	turn right head towards the bed and then turn right towards the desk on your right	go	desk	go	drawer	False
FloorPlan308	pick up the cd on the desk	pick	cd	pick	cd	True
FloorPlan308	turn right towards the night stand and then turn left towards the vault on the floor	go	safe	go	drawer	False
FloorPlan308	place the cd in the vault and close it	put	safe	go	cd	False
FloorPlan308	turn left towards the desk	go	desk	go	window	False
FloorPlan308	pick up the cd from the desk	pick	cd	pick	cd	True
FloorPlan308	turn around towards the vault	go	safe	go	bed	False
FloorPlan308	open the vault place the cd in it and close the vault	put	safe	put	garbagecan	False
FloorPlan308	turn right go straight to the bed turn right go to the desk chair turn right to face the desk	go	desk	go	bed	False
FloorPlan308	take the cd from the desk	pick	cd	pick	cd	True
FloorPlan308	turn right go straight to the basket next to the bed turn left go straight and stop near the safe	go	safe	go	garbagecan	False
FloorPlan308	open the safe put the cd in the safe close the safe	put	safe	put	safe	True
FloorPlan308	turn left go to the desk	go	desk	go	window	False
FloorPlan308	take the cd from the desk	pick	cd	pick	cd	True
FloorPlan308	turn around go back to the safe	go	safe	go	safe	True
FloorPlan308	open the safe put the cd in the safe close the safe	put	safe	put	safe	True
FloorPlan308	turn around and walk over to the wooden desk by the window	go	desk	go	shelf	False
FloorPlan308	pick up the cd from the desk	pick	cd	pick	cd	True
FloorPlan308	turn right and walk over to the small white safe by the mirror	go	safe	go	bed	False
FloorPlan308	put the cd into the safe	put	safe	put	safe	True
FloorPlan308	turn left and walk forward to the desk with a lamp on it	go	desk	go	window	False
FloorPlan308	pick up the cd from the desk	pick	cd	pick	cd	True
FloorPlan308	turn around and walk back to the safe	go	safe	go	safe	True
FloorPlan308	put the cd into the safe	put	safe	put	safe	True
FloorPlan308	turn to the right walk across the room then turn right and walk across the room again and then turn to the right to face the table	go	desk	go	shelf	False
FloorPlan308	pick up the cd laying on the table	pick	cd	pick	cd	True
FloorPlan308	turn to the right walk across the room then turn left then walk across the room to face the safe	go	safe	go	shelf	False
FloorPlan308	open the safe then put the cd in the safe then close the safe	put	safe	put	safe	True
FloorPlan308	take a step forward and then turn left and walk across the room to face a dresser	go	desk	go	drawer	False
FloorPlan308	pick up the cd laying on the dresser	pick	cd	pick	cd	True
FloorPlan308	turn around and turn right and take a step then turn to face the safe	go	safe	go	drawer	False
FloorPlan308	open the safe place the cd in the safe then shut the safe	put	safe	put	safe	True
FloorPlan308	turn around and go to the desk	go	desk	go	window	False
FloorPlan308	grab the disk off of the desk	pick	cd	pick	cd	True
FloorPlan308	turn around and walk to the far wall turn left and face the safe	go	safe	go	shelf	False
FloorPlan308	put the disk in the safe	put	safe	put	safe	True
FloorPlan308	close the safe and turn around and go back to the desk	go	desk	go	drawer	False
FloorPlan308	pick up the second disk off of the desk	pick	cd	pick	mug	False
FloorPlan308	turn around and walk back to the safe	go	safe	go	safe	True
FloorPlan308	open the safe put the second disk in then close the safe	put	safe	put	safe	True
FloorPlan308	turn around and move to the front side of the desk across the room	go	desk	go	window	False
FloorPlan308	remove the cd from the red cd player on the desk	pick	cd	pick	cd	True
FloorPlan308	turn right and move across the room turn left towards the safe in the corner	go	safe	go	drawer	False
FloorPlan308	put the cd in the safe	put	safe	put	safe	True
FloorPlan308	turn left and move back to the front of the desk	go	desk	go	shelf	False
FloorPlan308	pick up the cd that s laying on top of the desk	pick	cd	pick	cd	True
FloorPlan308	head back to the safe	go	safe	go	safe	True
FloorPlan308	put the cd in the safe	put	safe	put	safe	True
FloorPlan308	turn around and go to the table	go	desk	go	window	False
FloorPlan308	pick up the cd on the right	pick	cd	pick	cd	True
FloorPlan308	turn right go straight turn left go straight to the white safe and open the door	go	safe	go	shelf	False
FloorPlan308	place the cd inside the safe and close the door	put	safe	put	safe	True
FloorPlan308	turn around walk towards the bed turn right and go to the table	go	desk	go	shelf	False
FloorPlan308	pick up the remaining cd	pick	cd	pick	cd	True
FloorPlan308	turn right go straight turn left go straight to the white safe and open the door	go	safe	go	shelf	False
FloorPlan308	place the cd inside the safe and close the door	put	safe	put	safe	True
FloorPlan10	move forward then turn right walk straight toward the fridge then turn right head to the sink	go	sinkbasin	go	fridge	False
FloorPlan10	pick up the knife in the sink	pick	butterknife	pick	knife	False
FloorPlan10	turn right then walk forward then turn left facing the trash bin	go	apple	go	countertop	False
FloorPlan10	slice the apple in the bin	slice	apple	slice	apple	True
FloorPlan10	drop the knife in the bin	put	garbagecan	put	garbagecan	True
FloorPlan10	pick up the slice apple in the bin	pick	apple	pick	apple	True
FloorPlan10	turn left head to the microwave on your left	go	microwave	go	drawer	False
FloorPlan10	open the microwave put in the slice apple take it out then close the microwave	heat	apple	go	apple	False
FloorPlan10	turn left move forward turn left face the trash bin	go	garbagecan	go	garbagecan	True
FloorPlan10	put the heated slice apple in the trash bin	put	garbagecan	put	garbagecan	True
FloorPlan10	turn right and walk toward the fridge then turn right into the kitchen and approach the sink	go	sinkbasin	go	fridge	False
FloorPlan10	pick up the butter knife from the sink	pick	butterknife	pick	butterknife	True
FloorPlan10	turn right and walk around the end of the counter to the black trash bin	go	apple	go	papertowelroll	False
FloorPlan10	cut the green apple in the bin with the knife	slice	apple	slice	apple	True
FloorPlan10	put the knife in the trash bin	put	garbagecan	put	garbagecan	True
FloorPlan10	pick up an apple piece from the trash bin	pick	apple	pick	apple	True
FloorPlan10	turn left and walk back into the kitchen then turn left to face the microwave above the oven	go	microwave	go	fridge	False
FloorPlan10	heat the apple piece in the microwave then remove it	heat	apple	heat	apple	True
FloorPlan10	turn left and walk back around to the trash bin	go	garbagecan	go	garbagecan	True
FloorPlan10	put the apple piece in the trash bin	put	garbagecan	put	garbagecan	True
FloorPlan10	walk 1 step to the front turn right walk straight turn right near the fridge and turn right to face the sink	go	sinkbasin	go	shelf	False
FloorPlan10	pick up the knife near the fork in the sink	pick	butterknife	pick	knife	False
FloorPlan10	walk to your right turn right near the fridge and turn right to go to the black trash can	go	apple	go	cabinet	False
FloorPlan10	cut the apple in the trash can	slice	apple	slice	apple	True
FloorPlan10	put the knife in the trash can	put	garbagecan	put	garbagecan	True
FloorPlan10	pick up a slice of apple from the trash can	pick	apple	pick	apple	True
FloorPlan10	walk to your left turn right near the fridge walk straight turn right to go to the stove and look up to the microwave on top of the stove	go	microwave	go	cabinet	False
FloorPlan10	open the microwave put the slice of apple in heat it for a few second pick it up again and close the microwave	heat	apple	put	microwave	False
FloorPlan10	go back to the black trash can near the fridge	go	garbagecan	go	garbagecan	True
FloorPlan10	put the slice of apple in the trash can	put	garbagecan	put	garbagecan	True
FloorPlan10	walk 1 step to the left and turn around to face the counter top with a bread on top of it	go	countertop	go	cabinet	False
FloorPlan10	pick up the knife that is in front of the white cup	pick	knife	pick	knife	True
FloorPlan10	go slightly to the left to be in front of the white vase	go	apple	go	drawer	False
FloorPlan10	cut the green apple which is next to the white vase	slice	apple	slice	apple	True
FloorPlan10	while holding the knife walk to the left turn left and turn left again to face the black trash can	go	garbagecan	go	cabinet	False
FloorPlan10	put the knife in the trash can	put	garbagecan	put	garbagecan	True
FloorPlan10	go back to the counter top with the green apple that you just cut	go	countertop	go	countertop	True
FloorPlan10	pick up a slice of apple from on top of the counter top	pick	apple	pick	apple	True
FloorPlan10	walk to the right and turn left to go to the stove look up to the microwave	go	microwave	go	countertop	False
FloorPlan10	open the microwave put the slice of apple in heat it for a few second pick it up again and close the microwave	heat	apple	put	microwave	False
FloorPlan10	go to the left turn left near the fridge to go back to the trash can again	go	garbagecan	go	fridge	False
FloorPlan10	put the slice of apple in the trash can	put	garbagecan	put	garbagecan	True
FloorPlan10	turn around and face the counter above the dishwasher	go	countertop	go	countertop	True
FloorPlan10	pick up the knife to the left of the bread	pick	knife	pick	knife	True
FloorPlan10	move to the counter with the toaster on it	go	apple	go	countertop	False
FloorPlan10	slice the green apple to the right of the white vase	slice	apple	slice	apple	True
FloorPlan10	turn and walk to the sculpture on the counter look down at the black bin	go	garbagecan	go	countertop	False
FloorPlan10	place the knife inside of the black bin	put	garbagecan	put	garbagecan	True
FloorPlan10	walk back over to the apple	go	countertop	go	countertop	True
FloorPlan10	pick up a piece of green apple	pick	apple	pick	apple	True
FloorPlan10	turn right and walk to the stove look up at the microwave	go	microwave	go	stoveknob	False
FloorPlan10	place the piece of apple inside of the microwave heat it up take the piece out of the microwave and close the door	heat	apple	put	microwave	False
FloorPlan10	walk back over to the black bin on the floor	go	garbagecan	go	garbagecan	True
FloorPlan10	place the piece of apple in the black bin	put	garbagecan	put	garbagecan	True
FloorPlan10	turn left go forward turn left at the dishwasher	go	countertop	go	drawer	False
FloorPlan10	take the large knife to the let of the bread on the counter	pick	knife	pick	knife	True
