scene 	 instruction 	 expected_object 	 expected_affordance 	 actual_object 	 actual_affordance 	 success
FloorPlan308	put the cd in the safe	put	cd	put	safe	False
FloorPlan308	turn around and head to the trashcan then turn right and cross the room to the chair	go	desk	go	chair	False
FloorPlan308	face the desk and pick up the cd	pick	cd	pick	cd	True
FloorPlan308	turn right and cross the room to the trashcan then turn left and head to the safe	go	safe	put	safe	False
FloorPlan308	put the cd in the safe	put	cd	put	safe	False
FloorPlan308	turn around so you are next to the wall and facing the blue chair	go	desk	go	chair	False
FloorPlan308	pick up the cd off of the desk	pick	cd	pick	cd	True
FloorPlan308	maneuver your way to the left of the bed so you are facing the wall to the left of the floor safe	go	safe	put	safe	False
FloorPlan308	open the safe and put the cd inside it before closing it again	put	cd	put	safe	False
FloorPlan308	turn back towards the desk but this time stand to the right of where you stood last time	go	desk	put	desk	False
FloorPlan308	pick up another cd off of the desk	pick	cd	pick	cd	True
FloorPlan308	head back to the safe	go	safe	put	safe	False
FloorPlan308	open the safe and put the other cd inside it before closing it again	put	cd	put	safe	False
FloorPlan308	turn right head towards the bed and then turn right towards the desk on your right	go	desk	put	bed	False
FloorPlan308	pick up the cd on the desk	pick	cd	pick	cd	True
FloorPlan308	turn right towards the night stand and then turn left towards the vault on the floor	go	safe	break	window	False
FloorPlan308	place the cd in the vault and close it	put	cd	close	book	False
FloorPlan308	turn left towards the desk	go	desk	put	desk	False
FloorPlan308	pick up the cd from the desk	pick	cd	pick	cd	True
FloorPlan308	turn around towards the vault	go	safe	break	mirror	False
FloorPlan308	open the vault place the cd in it and close the vault	put	cd	open	book	False
FloorPlan308	turn right go straight to the bed turn right go to the desk chair turn right to face the desk	go	desk	go	desk	True
FloorPlan308	take the cd from the desk	pick	cd	put	desk	False
FloorPlan308	turn right go straight to the basket next to the bed turn left go straight and stop near the safe	go	safe	go	safe	True
FloorPlan308	open the safe put the cd in the safe close the safe	put	cd	close	safe	False
FloorPlan308	turn left go to the desk	go	desk	go	desk	True
FloorPlan308	take the cd from the desk	pick	cd	put	desk	False
FloorPlan308	turn around go back to the safe	go	safe	go	safe	True
FloorPlan308	open the safe put the cd in the safe close the safe	put	cd	close	safe	False
FloorPlan308	turn around and walk over to the wooden desk by the window	go	desk	break	window	False
FloorPlan308	pick up the cd from the desk	pick	cd	pick	cd	True
FloorPlan308	turn right and walk over to the small white safe by the mirror	go	safe	break	mirror	False
FloorPlan308	put the cd into the safe	put	cd	put	safe	False
FloorPlan308	turn left and walk forward to the desk with a lamp on it	go	desk	go	desklamp	False
FloorPlan308	pick up the cd from the desk	pick	cd	pick	cd	True
FloorPlan308	turn around and walk back to the safe	go	safe	go	safe	True
FloorPlan308	put the cd into the safe	put	cd	put	safe	False
FloorPlan308	turn to the right walk across the room then turn right and walk across the room again and then turn to the right to face the table	go	desk	go	window	False
FloorPlan308	pick up the cd laying on the table	pick	cd	pick	cd	True
FloorPlan308	turn to the right walk across the room then turn left then walk across the room to face the safe	go	safe	go	window	False
FloorPlan308	open the safe then put the cd in the safe then close the safe	put	cd	put	safe	False
FloorPlan308	take a step forward and then turn left and walk across the room to face a dresser	go	desk	put	bed	False
FloorPlan308	pick up the cd laying on the dresser	pick	cd	pick	cd	True
FloorPlan308	turn around and turn right and take a step then turn to face the safe	go	safe	put	safe	False
FloorPlan308	open the safe place the cd in the safe then shut the safe	put	cd	open	safe	False
FloorPlan308	turn around and go to the desk	go	desk	go	desk	True
FloorPlan308	grab the disk off of the desk	pick	cd	put	desk	False
FloorPlan308	turn around and walk to the far wall turn left and face the safe	go	safe	put	safe	False
FloorPlan308	put the disk in the safe	put	cd	put	safe	False
FloorPlan308	close the safe and turn around and go back to the desk	go	desk	close	safe	False
FloorPlan308	pick up the second disk off of the desk	pick	cd	put	desk	False
FloorPlan308	turn around and walk back to the safe	go	safe	go	safe	True
FloorPlan308	open the safe put the second disk in then close the safe	put	cd	close	safe	False
FloorPlan308	turn around and move to the front side of the desk across the room	go	desk	break	window	False
FloorPlan308	remove the cd from the red cd player on the desk	pick	cd	pick	cd	True
FloorPlan308	turn right and move across the room turn left towards the safe in the corner	go	safe	put	safe	False
FloorPlan308	put the cd in the safe	put	cd	put	safe	False
FloorPlan308	turn left and move back to the front of the desk	go	desk	put	desk	False
FloorPlan308	pick up the cd that s laying on top of the desk	pick	cd	put	desk	False
FloorPlan308	head back to the safe	go	safe	put	safe	False
FloorPlan308	put the cd in the safe	put	cd	put	safe	False
FloorPlan308	turn around and go to the table	go	desk	go	window	False
FloorPlan308	pick up the cd on the right	pick	cd	pick	cd	True
FloorPlan308	turn right go straight turn left go straight to the white safe and open the door	go	safe	go	safe	True
FloorPlan308	place the cd inside the safe and close the door	put	cd	close	safe	False
FloorPlan308	turn around walk towards the bed turn right and go to the table	go	desk	go	bed	False
FloorPlan308	pick up the remaining cd	pick	cd	pick	cd	True
FloorPlan308	turn right go straight turn left go straight to the white safe and open the door	go	safe	go	safe	True
FloorPlan308	place the cd inside the safe and close the door	put	cd	close	safe	False
FloorPlan10	move forward then turn right walk straight toward the fridge then turn right head to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan10	pick up the knife in the sink	pick	butterknife	pick	spoon	False
FloorPlan10	turn right then walk forward then turn left facing the trash bin	go	apple	go	papertowelroll	False
FloorPlan10	slice the apple in the bin	slice	apple	slice	apple	True
FloorPlan10	drop the knife in the bin	put	butterknife	go	faucet	False
FloorPlan10	pick up the slice apple in the bin	pick	apple	pick	apple	True
FloorPlan10	turn left head to the microwave on your left	go	microwave	put	countertop	False
FloorPlan10	open the microwave put in the slice apple take it out then close the microwave	heat	apple	put	countertop	False
FloorPlan10	turn left move forward turn left face the trash bin	go	garbagecan	put	garbagecan	False
FloorPlan10	put the heated slice apple in the trash bin	put	apple	put	garbagecan	False
FloorPlan10	turn right and walk toward the fridge then turn right into the kitchen and approach the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan10	pick up the butter knife from the sink	pick	butterknife	pick	butterknife	True
FloorPlan10	turn right and walk around the end of the counter to the black trash bin	go	apple	put	garbagecan	False
FloorPlan10	cut the green apple in the bin with the knife	slice	apple	slice	apple	True
FloorPlan10	put the knife in the trash bin	put	butterknife	put	garbagecan	False
FloorPlan10	pick up an apple piece from the trash bin	pick	apple	put	garbagecan	False
FloorPlan10	turn left and walk back into the kitchen then turn left to face the microwave above the oven	go	microwave	put	countertop	False
FloorPlan10	heat the apple piece in the microwave then remove it	heat	apple	put	countertop	False
FloorPlan10	turn left and walk back around to the trash bin	go	garbagecan	go	garbagecan	True
FloorPlan10	put the apple piece in the trash bin	put	apple	put	garbagecan	False
FloorPlan10	walk 1 step to the front turn right walk straight turn right near the fridge and turn right to face the sink	go	sinkbasin	go	faucet	False
FloorPlan10	pick up the knife near the fork in the sink	pick	butterknife	pick	fork	False
FloorPlan10	walk to your right turn right near the fridge and turn right to go to the black trash can	go	apple	go	faucet	False
FloorPlan10	cut the apple in the trash can	slice	apple	go	apple	False
FloorPlan10	put the knife in the trash can	put	butterknife	put	garbagecan	False
FloorPlan10	pick up a slice of apple from the trash can	pick	apple	pick	apple	True
FloorPlan10	walk to your left turn right near the fridge walk straight turn right to go to the stove and look up to the microwave on top of the stove	go	microwave	go	countertop	False
FloorPlan10	open the microwave put the slice of apple in heat it for a few second pick it up again and close the microwave	heat	apple	close	fridge	False
FloorPlan10	go back to the black trash can near the fridge	go	garbagecan	go	fridge	False
FloorPlan10	put the slice of apple in the trash can	put	apple	put	garbagecan	False
FloorPlan10	walk 1 step to the left and turn around to face the counter top with a bread on top of it	go	countertop	put	countertop	False
FloorPlan10	pick up the knife that is in front of the white cup	pick	knife	pick	knife	True
FloorPlan10	go slightly to the left to be in front of the white vase	go	apple	go	glassbottle	False
FloorPlan10	cut the green apple which is next to the white vase	slice	apple	break	vase	False
FloorPlan10	while holding the knife walk to the left turn left and turn left again to face the black trash can	go	garbagecan	go	knife	False
FloorPlan10	put the knife in the trash can	put	knife	put	garbagecan	False
FloorPlan10	go back to the counter top with the green apple that you just cut	go	countertop	go	countertop	True
FloorPlan10	pick up a slice of apple from on top of the counter top	pick	apple	pick	apple	True
FloorPlan10	walk to the right and turn left to go to the stove look up to the microwave	go	microwave	go	countertop	False
FloorPlan10	open the microwave put the slice of apple in heat it for a few second pick it up again and close the microwave	heat	apple	close	fridge	False
FloorPlan10	go to the left turn left near the fridge to go back to the trash can again	go	garbagecan	go	fridge	False
FloorPlan10	put the slice of apple in the trash can	put	apple	put	garbagecan	False
FloorPlan10	turn around and face the counter above the dishwasher	go	countertop	put	countertop	False
FloorPlan10	pick up the knife to the left of the bread	pick	knife	pick	bread	False
FloorPlan10	move to the counter with the toaster on it	go	apple	put	toaster	False
FloorPlan10	slice the green apple to the right of the white vase	slice	apple	slice	apple	True
FloorPlan10	turn and walk to the sculpture on the counter look down at the black bin	go	garbagecan	go	countertop	False
FloorPlan10	place the knife inside of the black bin	put	knife	go	knife	False
FloorPlan10	walk back over to the apple	go	countertop	go	apple	False
FloorPlan10	pick up a piece of green apple	pick	apple	pick	apple	True
FloorPlan10	turn right and walk to the stove look up at the microwave	go	microwave	go	stoveknob	False
FloorPlan10	place the piece of apple inside of the microwave heat it up take the piece out of the microwave and close the door	heat	apple	put	countertop	False
FloorPlan10	walk back over to the black bin on the floor	go	garbagecan	go	window	False
FloorPlan10	place the piece of apple in the black bin	put	apple	go	apple	False
FloorPlan10	turn left go forward turn left at the dishwasher	go	countertop	go	faucet	False
FloorPlan10	take the large knife to the let of the bread on the counter	pick	knife	go	bread	False
